baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000007341	687.323968288326	-0.115177225402429	0.126829117504135	-0.908129203048923	0.363809963072492	0.496359340307056
ENSG00000007372	1897.7780727238	-0.184636429109031	0.182065439694487	-1.01412123804967	0.310524905088175	0.441195361210928
ENSG00000007376	167.007731096834	1.50928120871336	0.457058546022382	3.30216166363828	0.000959427560576052	0.00747570760907159
ENSG00000007392	1939.9163705519	0.110393555912232	0.0912993271019687	1.20913876822923	0.226609537219387	0.34920290413366
ENSG00000007402	6201.73919583306	0.276072115851973	0.156395344313112	1.76521952788609	0.0775268778833344	0.157513553093612
ENSG00000007516	4955.60416272613	0.766880594475969	0.346695722608839	2.21197016422728	0.0269687265245449	0.0717037491598775
ENSG00000007520	666.502716992046	0.970365242172693	0.295851930556504	3.27990167360887	0.0010384327120318	0.00786025786514048
ENSG00000007541	987.133595623695	0.925514156233551	0.288408987979495	3.20903368066792	0.00133181889948123	0.00917718603997969
ENSG00000007545	1260.76787532359	0.44346145453612	0.164477814480842	2.69617793704191	0.0070140187890226	0.0278608838075274
ENSG00000007923	1392.03154391439	0.021797444509471	0.103100060947615	0.211420287331801	0.832559327513642	0.887275443475114
ENSG00000007944	663.16605001956	0.103771535887096	0.0888980216668332	1.16730984493676	0.243085264301564	0.367613749914194
ENSG00000008018	3711.61381121157	-0.178380728396988	0.0701758797007286	-2.5419094018872	0.0110248746457177	0.0381059331488098
ENSG00000008056	7472.16707463697	-0.00610552661509397	0.101861545052755	-0.0599394659872072	0.952203847073242	0.969596720730193
ENSG00000008083	3645.33074454208	0.0738059474935542	0.0772937394330615	0.954876139191999	0.339640337565501	0.472413700786886
ENSG00000008086	3081.26865931236	-0.286484615122492	0.115046863588779	-2.49015580421642	0.0127687106594509	0.0423201793201346
ENSG00000008118	1145.57701940293	-0.263418074879194	0.145898616951963	-1.80548712785896	0.0709984880010542	0.147410383734925
ENSG00000008128	233.722054656378	0.876626585072557	0.158167618393603	5.54238973802498	2.98371286507476e-08	7.59910713812864e-06
ENSG00000008130	1048.10420228679	0.433632760934572	0.144800364894741	2.99469384106726	0.00274720435859239	0.014799977096119
ENSG00000008256	1110.09388733977	0.42457178831654	0.172933446893119	2.45511667028152	0.0140838870474562	0.0453958014007955
ENSG00000008277	4414.29457386707	-0.273749868674464	0.0843820715896597	-3.24417098937411	0.0011779301164439	0.00845778567301813
ENSG00000008282	489.213790821832	-0.0661371030045654	0.143194756630287	-0.461868189596664	0.644175847083413	0.747271597549919
ENSG00000008283	2968.39723812539	0.269302746654289	0.125565415559577	2.1447207055713	0.0319751843854241	0.0811658530354259
ENSG00000008294	9997.14439071394	-0.231366886813814	0.0895145984060572	-2.58468329114638	0.00974684826298841	0.0348821516527243
ENSG00000008300	4992.99067326743	0.870809665808787	0.219851174502667	3.96090522499448	7.46661660165956e-05	0.0014784128512036
ENSG00000008311	483.06239133568	0.0336965259304988	0.154741312745216	0.217760372667773	0.827615821627455	0.883819938100716
ENSG00000008324	586.367177508199	-0.350461773883143	0.12099549733094	-2.89648608100332	0.00377367382236381	0.018282823304246
