logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000106123	-0.79567960139779	4.11434924040517	-3.15189746037566	0.00435205704087484	0.353326218668503	-1.93282219410923
ENSG00000167930	-0.293744565331267	6.4461883746082	-3.16047522823304	0.00426324295221144	0.353286650512919	-1.93955500821966
ENSG00000162591	-0.660839007799227	4.62544729087985	-3.14440983792301	0.00443103898992027	0.353326218668503	-1.94432429988383
ENSG00000144746	0.307783822990982	8.68761811909061	3.16260747071084	0.00424143835911714	0.353286650512919	-1.94684481483589
ENSG00000166311	-0.636345671819554	4.21671680875964	-3.14315030433544	0.00444445994256101	0.353326218668503	-1.94940702901861
ENSG00000197894	0.385235630937779	6.00849499697158	3.14545382529862	0.00441994438803643	0.353326218668503	-1.95514066511071
ENSG00000073060	-0.529972762097561	4.46495175811289	-3.13247999515486	0.0045597390078735	0.354382453643699	-1.96855007387938
ENSG00000071242	-0.536436151080485	3.76848345216952	-3.13394326556031	0.00454376156723934	0.354382453643699	-1.97867189805588
ENSG00000092470	0.491095859086255	2.25255695355004	3.2130244389909	0.00375612309751045	0.347314556220561	-2.00851603495899
ENSG00000162413	-0.770299116390142	5.89833401870649	-3.12217829838472	0.00467376384554546	0.357977011012495	-2.01066027516494
ENSG00000130772	0.930170073473706	2.71674063512399	3.18474956774243	0.00402127499863992	0.349150248177364	-2.01985066689069
ENSG00000125741	-0.622825127557338	4.22607173527811	-3.10478111755232	0.0048725822055823	0.359022344143732	-2.024506485336
ENSG00000132386	-0.671609073586859	4.58431976652273	-3.10060069498837	0.00492155538091004	0.359273542806433	-2.03145087536639
ENSG00000235220	3.34132791523505	5.85532661776334	3.10543613567549	0.00486495133508433	0.359022344143732	-2.03719491863098
ENSG00000146072	-1.08976501385673	2.43500355420829	-3.14362076538583	0.00443944237239212	0.353326218668503	-2.03735200595498
ENSG00000134802	-0.444558381185217	6.98345646061483	-3.11073470570286	0.00480364484580269	0.359022344143732	-2.05287776809205
ENSG00000143384	-0.816815876203609	8.05237256091437	-3.10433905013705	0.00487773873407742	0.359022344143732	-2.06957061215759
ENSG00000048162	-0.351683611417979	5.28760973803549	-3.08387844485106	0.00512222890840461	0.362662666767999	-2.07186201172307
ENSG00000277092	-1.42284439457624	3.95654216692566	-3.08066985384771	0.00516162201667846	0.36292852719725	-2.07204960412077
ENSG00000165682	1.37101456985436	3.10275917043755	3.14075023257784	0.00447014237038068	0.353326218668503	-2.0746284862574
ENSG00000165185	-0.577606875100588	2.62236051909007	-3.12116255482536	0.00468515414465354	0.357977011012495	-2.07854134796398
