logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000069509	-0.377108968387312	3.87815005167507	-5.21101753109543	8.0804784065611e-07	7.16275705371518e-05	5.57058738416036
ENSG00000183662	-0.807684276355849	3.17766106185298	-5.20854585442619	8.16842911147059e-07	7.16275705371518e-05	5.56516158512978
ENSG00000116353	-0.443603532662373	3.5357182539166	-5.20794073706174	8.19010311294525e-07	7.16275705371518e-05	5.5611875576373
ENSG00000004779	-0.504925198723968	5.05570807356792	-5.20870293629279	8.16281192873053e-07	7.16275705371518e-05	5.55293040019132
ENSG00000163624	-0.606301879944218	4.20385213914321	-5.20437592858146	8.31892994130195e-07	7.23023519680982e-05	5.53862543546981
ENSG00000138758	-0.538831500081104	6.5235904874404	-5.20075882530959	8.45166586582553e-07	7.30025681854918e-05	5.53044246606554
ENSG00000117152	-1.26365724948076	6.41264212072469	-5.19492893689155	8.66996252456071e-07	7.3398425926295e-05	5.50820429629442
ENSG00000256193	-1.1342638638473	2.02327381217414	-5.19741046870388	8.5763791227162e-07	7.3398425926295e-05	5.50676242855349
ENSG00000180370	0.343953174172697	6.14645454145453	5.19488628573218	8.67157965547614e-07	7.3398425926295e-05	5.49986588788568
ENSG00000170846	-0.386960829963941	4.25785405653798	-5.1935278236016	8.7232402862099e-07	7.3398425926295e-05	5.49423097006962
ENSG00000165533	-0.476990670620159	3.78401486581896	-5.19155333631807	8.79886305600724e-07	7.3398425926295e-05	5.49141041045557
ENSG00000082213	-0.431279729224015	3.95020719508371	-5.1912063830336	8.81221721976528e-07	7.3398425926295e-05	5.48815750531559
ENSG00000126067	-0.384970127761049	5.44568287204622	-5.18929035429054	8.88632146911568e-07	7.3577690128601e-05	5.47432578307452
ENSG00000117395	-0.335511816592734	4.57952582782613	-5.17798837271073	9.33595845978815e-07	7.68459216045974e-05	5.42755323527834
ENSG00000213585	-0.462965491169062	6.79930939843824	-5.17102773998049	9.62383603236965e-07	7.8752244211081e-05	5.41050683718591
ENSG00000164794	-0.975618751217464	3.85247801756904	-5.16490358684055	9.8842607080533e-07	7.94887701653964e-05	5.38025769829487
ENSG00000144120	-0.485639503627963	1.89521646679411	-5.16764185498553	9.76697989395069e-07	7.94589242186349e-05	5.37261316510026
ENSG00000112357	-0.475073051698576	2.04205263367692	-5.16582310101337	9.84472537864889e-07	7.94887701653964e-05	5.37061359300173
ENSG00000273841	-0.465936528063	3.38209697714545	-5.15879956626634	1.01506598842227e-06	8.07035134999594e-05	5.3620034335426
ENSG00000198837	0.348466257473218	6.14775842989794	5.1597389587057	1.01092108489936e-06	8.07035134999594e-05	5.35586393507473
ENSG00000203668	-0.603629677793587	3.29499129466857	-5.15048655991223	1.05247484217921e-06	8.2613483508257e-05	5.32852994251999
ENSG00000130649	-0.694300431588941	2.73613553926999	-5.14954388550202	1.05680079668248e-06	8.2613483508257e-05	5.32486791963083
ENSG00000269743	0.607860511621392	2.07604502967159	5.15727654448539	1.02182127621576e-06	8.07816108366501e-05	5.3160811602202
ENSG00000128564	-1.20541926939167	3.09076477763239	-5.14691962746	1.06893504596532e-06	8.29894652590702e-05	5.31419500832209
ENSG00000129596	-0.43103274978206	4.49657506926115	-5.14594588425823	1.07347196540354e-06	8.29894652590702e-05	5.29684377694957
ENSG00000083168	0.400148203746485	5.60794980514727	5.14335243897392	1.08564723487272e-06	8.34695700965602e-05	5.28438696991072
ENSG00000136950	-0.45307687080337	5.18160979865876	-5.13992485290958	1.10194511901154e-06	8.38017285343943e-05	5.27092939260449
ENSG00000166224	0.344564172445449	5.22140215726982	5.14016602694773	1.10079060123523e-06	8.38017285343943e-05	5.27049631814976
ENSG00000168268	0.576737415815161	3.92731193664542	5.13617391505132	1.12005374620319e-06	8.46539218882898e-05	5.26878555162603
ENSG00000166681	-0.535110935158177	7.24838788025449	-5.13465974974513	1.12744563941655e-06	8.46539218882898e-05	5.26500643796531
ENSG00000173517	0.456224452400182	5.95356545672774	5.13387401376174	1.13130017816838e-06	8.46539218882898e-05	5.24796404391593
ENSG00000119950	0.424471323555321	7.21056500615339	5.12922510157005	1.15437018229762e-06	8.54661479412201e-05	5.24054568848984
ENSG00000164949	0.922789675622476	3.19834107158616	5.11988892482625	1.20209335100162e-06	8.82981188834532e-05	5.20291017750682
ENSG00000131507	-0.563213042812403	7.70925501340389	-5.11808157509944	1.2115514061047e-06	8.82981188834532e-05	5.19875425892257
ENSG00000112039	0.442450070600097	1.6874263215159	5.13033441810853	1.14882396252933e-06	8.54661479412201e-05	5.19149741270181
ENSG00000091136	-0.797854123519465	3.91537963308908	-5.11861109612198	1.20877288276037e-06	8.82981188834532e-05	5.19097353195947
ENSG00000265354	-0.350603144004276	4.57539182640879	-5.11571375105962	1.2240522488537e-06	8.87469591617087e-05	5.17284739781854
